,title,views
2220,"""항상 놀 계획을 짜는 게 가장 재밌다""",1
2221,"""【침터뷰/윤태진 편】 1부 - 나 미스 춘향이야 (with 배성재 아나운서)""",1
2222,"""경력 40년 과자 전문가의 아들, 침착맨이 뽑은 최고의 파이형 과자 월드컵""",1
2223,"""나는 푸드파이터다""",1
2224,"""황당한 라이트 노벨 제목 월드컵 (※황당한 게 아니었다?!)""",1
2225,"""포르쉐 쇼핑""",1
2226,"""더 놀라운 이왜진? 월드컵""",1
2227,"""아저씨가 되면 변하는 것""",1
2228,"""아빠손 볶음밥""",1
2229,"""들어가고 싶은 원피스 해적단 월드컵""",1
2230,"""우주먼지 콜라로 만든 수육""",1
2231,"""【모바일 한게임 섯다】 신규 업데이트 '토너먼트' 정복하기""",0
2232,"""침착맨이 타고 다닐 자동차 쇼핑""",1
2233,"""파랜드 택틱스 | 제9화 책략과 배반""",0
2234,"""희대의 라이벌 월드컵""",1
2235,"""대항해시대 4 | 제8화 실비엘라 게 섯거라 (2트)""",0
2236,"""항상 놀 계획을 짜는 게 가장 재밌다""",1
2237,"""침&펄 | 리틀호프: 다크 픽쳐스 앤솔로지 하이라이트""",0
2238,"""침착맨이 들려주는 옛날 옛적 롤 이야기""",0
2239,"""황멍이와 침멍이""",0
2240,"""황당한 라이트 노벨 제목 월드컵 (※황당한 게 아니었다?!)""",1
2241,"""효녀 탄생""",1
2242,"""최초도전, 실시간드라마 '신비아파트' 2화""",0
2243,"""겨울나기 필수품, 무신사 스탠다드 힛탠다드""",0
2244,"""전혀 몰라도 입문할 수 있는 침착맨 삼국지 4부""",1
2245,"""제육게임 (100일 동안 제육만 먹기)""",1
2246,"""21세기 한국 영화 월드컵""",1
2247,"""미술 작품 가격 맞히기""",0
2248,"""'연애의 과학' 특강 | 제1부 몸풀기와 신규 코너""",1
2249,"""이런 한자는 왜 있는걸까?""",0
2250,"""헬등포에서 온 손님(노예) - 모여봐요 동물의 숲 6화""",0
2251,"""2020 배도라지 25시간 MT | 2부 정회원·준회원 승강회의""",0
2252,"""제로떡볶이는 가능한가""",1
2253,"""어몽어스 이 게임 재밌는거 맞죠? 지옥의 세팅쇼""",0
2254,"""침착맨의 군대 이야기""",0
2255,"""끝없이 큰 것부터 가장 작은 것까지 비교하는 '우주의 규모'""",1
2256,"""【배도라지 LOL 친목회】 새로운 객원 원딜러, 풍월량 님 합류""",0
2257,"""강상무상무상의 침착맨 합성하기""",0
2258,"""침vs펄 「4.1대첩」 전장 2차전 (5판3선승 대결)""",0
2259,"""리버스 블랙기업""",1
2260,"""제1회 전장 으깨기리그""",1
2261,"""보충제 안 먹이고 키운 자연산 카포에라""",0
2262,"""전장 도장깨기 「침착맨 vs 따효니」""",0
2263,"""【저스트댄스】 신기한 댄스 체험 게임 (feat. 2대침수자)""",0
2264,"""메신저 신드롬 하이라이트 | 얼큰한 침 부장님""",0
2265,"""【침&풍】 저번에 이어 계속되는 침투부 돌잔치 선물 2차 개봉기""",0
2266,"""어몽어스에서 정상참작(情狀參酌) 받는 법""",0
2267,"""알쏭달쏭~? 극혐 맞춤법 월드컵""",0
2268,"""'유사과학' 특강 | 제1부 유사과학에 관한 몸풀기 퀴즈""",1
2269,"""임세모 - '청춘은 무슨' EP 발매 쇼케이스""",0
2270,"""주변에서 만날 수 있는 고대 이집트 1편""",0
2271,"""항상 놀 계획을 짜는 게 가장 재밌다""",1
2272,"""살면서 무조건 듣게 되는 소리""",1
2273,"""게(Brachyura)에 대해 알아보자""",0
2274,"""끝없는 수다삼매경""",1
2275,"""돌아온 【프렌즈마블】 미국 파산""",0
2276,"""이젠 공성도 비스포크로""",1
2277,"""가장 괘씸한 음료수는? 호불호 음료 월드컵""",1
2278,"""제로떡볶이는 가능한가""",1
2279,"""【왕날편】 19/10/23 대학? 취업? 이제 시작이야!""",0
2280,"""침착맨의 MBTI(성격유형검사) 결과는?""",1
2281,"""'양자역학' 특강 | 제2부 파동 침착맨과 입자 침착맨""",1
2282,"""전장 도장깨기 「침착맨 vs 플러리」""",0
2283,"""여행 유튜버, 좋좋소 감독 빠니보틀 초대석""",1
2284,"""주변 인물로 삼국지 장수 만들기""",1
2285,"""오랜만에 모인 침철단""",0
2286,"""【침&펄】 1년 전부터 묵힌 택배들 개봉기 (+포켓몬 DLC 이야기)""",0
2287,"""칭찬양파 vs 비난양파 키우기""",1
2288,"""【메이플스토리】 '슈미의 동전' 정복하기 풀영상 (feat. 철면수심)""",1
2289,"""지르려는 동생 vs 말리는 오빠""",1
2290,"""새해 복 많이 받으세요""",0
2291,"""'연애의 과학' 특강 | 제1부 몸풀기와 신규 코너""",1
2292,"""독기 가득 충전해온 주호민""",1
2293,"""이젠 공성도 비스포크로""",1
2294,"""시청자 방 훈수하기""",1
2295,"""진순과 진매를 동등한 조건에서 비교해 봤습니다""",0
2296,"""시청자가 알려주는 탁구 설명회""",1
2297,"""【왕날편】 20/04/02 블랙아이스 명심 또 명심하세요""",0
2298,"""【침터뷰/배성재 편】 1부 - 배성재 vs 배성우 누가 더 싸움 잘할까?""",0
2299,"""【침펄풍】아재들이 추는 저스트댄스 Sugar""",0
2300,"""짜장면과 깐풍기""",1
2301,"""'공포의 과학' 특강 | 제2부 시청자 사연 분석""",1
2302,"""'히어로의 과학' 특강 | 제1부 2021년의 히어로""",1
2303,"""무협지 사조삼부곡(射雕三部曲) 설명회""",1
2304,"""쏘영이의 하교길""",0
2305,"""다시 했으면 하는 TV 프로그램 월드컵""",0
2306,"""차돌짬뽕 청문회""",1
2307,"""7240점 침착맨 vs 9633점 철면수심 (7판4선승 대결)""",0
2308,"""그만둘 직장에 놀러가면 안 되는 이유""",0
2309,"""포켓몬 괴담과 검은 닌텐도""",1
2310,"""게임편식가의 최고의 게임 월드컵 128강""",0
2311,"""리틀 나이트메어 1 | 제1화 노란 우의를 입은 소녀""",0
2312,"""【침터뷰/슈카 편】 1부 - WOW 공대장 출신 경제 유튜버""",1
2313,"""카톡 고백 월드컵""",1
2314,"""어색한 모임에서 친해지는 법""",1
2315,"""배도라지 포트리스 - 옥냥아 제발 위치 바꾸는 거 쓰지마""",0
2316,"""추석맞이 본가 '놈리건' 차례 지내기 - 침펄놈의 대모험 11화""",0
2317,"""더 놀라운 이왜진? 월드컵""",1
