,description,views
340,"SSG 압도적 쓱케일 침착맨X주호민 편 메이킹필름
▶SSG 압도적 쓱케일 침착맨X주호민 편 보기: https://www.youtube.com/watch?v=R05Uhb3pviE
▶침착맨의 【일상재롱 영상】 모음: https://goo.gl/OJ4Uoa

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner",0
341,"삼국지 야구 | 조조가 투수하고 유비가 타자하는 호감 야구
▶침착맨의 【이상형 월드컵】 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZAAGRKOHgas0qm05Ha_wMUmN&disable_polymer=true

▶침투부 영상에 자막 달기 (감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자: 전수만 (4호 침투부수호자)
▶2020년 9월 3일 방송분

#침착맨 #전장 #이상형월드컵",0
342,"TRPG: 호미니아 탐험대 - 06화 드루이드를 찾아서
출연
마스터 - 주호민
마리아 호아키나 - 김 풍
모델리아 - 임세모
먼저르 더퍼스트맨 - 옥냥이
왕 골 - 침착맨

음악
제이오,붕산

촬영 및 제작지원
샌드박스 네트워크

▶침착맨의 【TRPG: 호미니아 탐험대】 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZABYXmeVmhgAy6n1c8_Gi-9K

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자: 김태완 (2호 침투부수호자)
▶2020년 3월 13일 방송분

#침착맨 #TRPG #DnD",0
343,"보충제 안 먹이고 키운 자연산 카포에라
▶【설명맨: 대충 설명하고 쉽게 설명하기】 모음: https://bit.ly/2NIZ4Te

▶침투부 영상에 자막 달기 (감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자: 김태완 (2호 침투부수호자)
▶2020년 8월 4일 방송분

#침착맨 #건담 #침투부",1
344,"【月刊 침착맨】 4월 하이라이트
▶【月刊 침착맨】 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZAAnliJmCN528aomMoAvembU

▶침투부 영상에 자막 달기(감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자: 김태완 (2호 침투부수호자)

#침착맨 #하이라이트 #월간침착맨",0
345,"2020 배도라지 25시간 MT | 2부 정회원·준회원 승강회의
⭐2022년 5월 26일 ~ 6월 1일 침착맨 오마카세 선정 영상

▶배도라지 25시간 MT 2부 풀버전: https://youtu.be/s8r2urw7dUE
▶【2020 배도라지 25시간 MT】 재생목록: https://www.youtube.com/playlist?list=PLif_jr7pPZACapOHnAWzpdpwFfManyk_c

▶편집자: 김태완 (2호 침투부수호자)
▶2020년 7월 1일 방송분

#침착맨 #배도라지 #25시간방송",1
346,"쏘영이랑 집에서 색깔모래 개판쳐놓기 (부제: 가족 꽁트)
▶쏘영이와 함께한 영상 모음: https://goo.gl/ik6II3

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자 : 장효범 (6호 침투부수호자)
▶2020년 5월 12일 방송분

#침착맨 #쏘영이 #폼얼라이브",1
347,"침착맨 팀의 X맨은 누구? -  X-MAN of LEGION
▶침착맨의 【일상재롱 영상】 모음: https://goo.gl/OJ4Uoa

▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자: 장효범 (6호 침투부수호자)
▶2020년 11월 17, 18일 방송분

#침착맨 #날클립 

원곡 : [Vertex - 어려워] https://youtu.be/2dzTeSy2g4Y
CM송 : [바이하츠 날클립] https://www.youtube.com/watch?v=q6NcFQOYbSc",2
348,"침&통 남매는 대단했다 (AMONG US)
▶침착맨의 【일상재롱 영상】 모음: https://goo.gl/OJ4Uoa

▶침투부 영상에 자막 달기 (감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자: 김태완 (2호 침투부수호자)
▶2020년 8월 27일 방송분

#침착맨 #주호민 #양말아저씨",2
349,"전장 도장깨기 「침착맨 vs 플러리」
▶침착맨의 【하스스톤/전장】 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZAByJnTvXpnI-WMc7HsQWL5x&disable_polymer=true

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자 : 전수만 (4호 침투부수호자)
▶2019년 12월 26일 방송분

#침착맨 #플러리 #전장",0
350,"【왕날편】 20/01/23 새로운 영상은 풋내가 나서 못 보겠습니다
▶【왕십리로 날아온 편지】 침투부에서 듣기: https://www.youtube.com/playlist?list=PLif_jr7pPZABBXhTIN2jY1WLAuzqhabCb&disable_polymer=true
▶【왕십리로 날아온 편지】 팟빵에서 듣기: http://www.podbbang.com/ch/1773165

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자: 장효범(6호 침투부수호자)
▶2019년 1월 23일 방송분

#침착맨 #라디오 #왕날편

Kevin MacLeod의 Happy Boy Theme은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/by/4.0/)에 따라 라이선스가 부여됩니다.

출처: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100647

아티스트: http://incompetech.com/

Kevin MacLeod의 Eyes Gone Wrong은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/by/4.0/)에 따라 라이선스가 부여됩니다.

출처: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100362

아티스트: http://incompetech.com/",0
351,"전장 도장깨기 「침착맨 vs 던」
▶침착맨의 【하스스톤/전장】 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZAByJnTvXpnI-WMc7HsQWL5x&disable_polymer=true

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자 : 전수만 (4호 침투부수호자)
▶2019년 12월 26일 방송분

#침착맨 #던 #전장",0
352,"【年刊 침착맨】 2020년 엔딩 크레딧
▶침착맨의 【식욕저하 다이어트 먹방】 영상 모음: https://goo.gl/eUvjNe 

▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자: 전수만 (4호 침투부수호자)
▶2020년 12월 28일 방송분

#침착맨 #배성재 #배텐",1
353,"G식백과 김성회 님 트로피 제작 & 수여식
2019 침투부 어워즈 ""올해의 손님"" 부문에 선정된 G식백과 김성회 님에게 트로피를 전달하였습니다.

▶침착맨의 【일상재롱 영상】 모음: https://goo.gl/OJ4Uoa

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자 : 전수만 (4호 침투부수호자)
▶2020년 2월 10일 방송분

#침착맨 #주호민 #김성회

""Sappheiros - Dawn"" is under a Creative Commons license (CC BY 3.0)
BreakingCopyright : http://bit.ly/2OBe00v

Rebellious : https://youtu.be/EvqgD1AKMIY",0
354,"히오스 리바이벌 시즌5 - 배도라지 vs 시청자팀 이벤트전
▶침착맨의 【히어로즈 오브 더 스톰】 모음: https://goo.gl/bdlP0a

▶침투부 영상에 자막 달기(감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자 : 전수만 (4호 침투부수호자)
▶2020년 5월 2일 방송분

#침착맨 #배도라지 #히오스",0
355,"미워도 다시 한번, 따뜻해진 가지버거
▶침착맨의 【일상재롱 영상】 모음: https://goo.gl/OJ4Uoa

▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자 : 장효범 (6호 침투부수호자)
▶2020년 12월 11일 방송분

#침착맨 #맵크런치 #공항찾기",1
356,"2019 MBC 연예대상 시상 & 칭따오 광고모델 후기
▶침착맨의 【식욕저하 다이어트 먹방】 영상 모음: https://goo.gl/eUvjNe

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자:장효범(6호 침투부수호자)
▶2019년 12월 29, 30일 방송분

#침착맨 #주호민 #MBC #연예대상",1
357,"군대 보급품 월드컵
▶침착맨의 【이상형 월드컵】 모음 : https://www.youtube.com/playlist?list=PLif_jr7pPZAAGRKOHgas0qm05Ha_wMUmN&disable_polymer=true

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자 : 전수만 (4호 침투부수호자)
▶2020년 3월 9일 방송분

#침착맨 #주호민 #군대",2
358,"월드컵 속의 월드컵, 무엇이 더 고르기 힘들까? 황금 밸런스 월드컵
▶침착맨의 【이상형 월드컵】 모음 : https://www.youtube.com/playlist?list=PLif_jr7pPZAAGRKOHgas0qm05Ha_wMUmN&disable_polymer=true

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자 : 전수만 (4호 침투부수호자)
▶2020년 2월 28일 방송분

#침착맨 #VS #이상형월드컵",2
359,"본의 아니게 성탄절 선물이 돼버린 밀린 택배 언박싱
※경고※
주알못의 눈으로 바라본 주식 이야기입니다.
절대 따라 사지 마세요.

▶침착맨의 【일상재롱 영상】 모음: https://goo.gl/OJ4Uoa

▶침투부 영상에 자막 달기 (감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자 : 장효범 (6호 침투부수호자)
▶2020년 12월 18일 방송분

#침착맨 #주식 #배도라지",0
360,"결합하라
▶침착맨의 【하스스톤/전장】 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZAByJnTvXpnI-WMc7HsQWL5x&disable_polymer=true


▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자: 장효범 (6호 침투부수호자)
▶2020년 3월 14일, 17일 방송분

#침착맨 #하스스톤전장 #카드가",0
361,"침vs풍 즉흥토론 - AI가 지배하는 세상, 온다 VS 안온다
▶8/13 침펄풍 토크쇼 (풀버전) 영상 : https://youtu.be/IjzWknqj9ZI

▶침착맨의 【일상재롱 영상】 모음: https://goo.gl/OJ4Uoa

▶침투부 영상에 자막 달기 (감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자 : 전수만 (4호 침투부수호자)
▶2020년 8월 13일 방송분

#침착맨 #김풍 #주펄


Music by: Dayfox
https://soundcloud.com/dayfox
https://www.youtube.com/c/dayfox",2
362,"새우 꼬다리가 플라스틱이라고요? (with 뱃사공)
▶침착맨의 【식욕저하 다이어트 먹방】 영상 모음: https://goo.gl/eUvjNe

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자 : 장효범 (6호 침투부수호자)
▶2020년 1월 20일 방송분

#침착맨 #주호민 #뱃사공 #먹방",1
363,"먹으면 웃음이 절로 나오는 군대리아 세트
▶침착맨의 【일상재롱 영상】 모음: https://goo.gl/OJ4Uoa

▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자 : 전수만 (4호 침투부수호자)
▶2020년 10월 5일 방송분

#침착맨 #다이어트 #만보걷기",0
364,"GALAX배 배도라지 전장 으깨기 인비테이셔널 2주차
▶배도라지 전장 으깨기 인비테이셔널 2주차 풀버전 영상 : https://youtu.be/wgBZA3YuJ8I

▶§배도라지 전장 으깨기 인비테이셔널§ 영상 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZAAXwHMDbDXsGW7JY1blR67R
▶§배도라지 전장 으깨기 인비테이셔널§ (풀버전) 영상 모음: https://www.youtube.com/playlist?list=PLrTC7IMrpfqJmb1KSTRBIqfhxrWVJmzBU

▶침투부 영상에 자막 달기(감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자 : 전수만 (4호 침투부수호자)
▶2020년 6월 17일 방송분

#침착맨 #전장 #으깨기",0
365,"침vs풍 즉흥토론 - AI가 지배하는 세상, 온다 VS 안온다
▶8/13 침펄풍 토크쇼 (풀버전) 영상 : https://youtu.be/IjzWknqj9ZI

▶침착맨의 【일상재롱 영상】 모음: https://goo.gl/OJ4Uoa

▶침투부 영상에 자막 달기 (감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자 : 전수만 (4호 침투부수호자)
▶2020년 8월 13일 방송분

#침착맨 #김풍 #주펄


Music by: Dayfox
https://soundcloud.com/dayfox
https://www.youtube.com/c/dayfox",2
366,"0%의 선택
▶하스스톤 전장 11월6일 풀버전 : https://youtu.be/UkIrFObgXuU
▶하스스톤 전장 11월10, 12일 풀버전 : https://youtu.be/6aV3bS8RLRA

▶침착맨의 【하스스톤/전장】 모음: https://url.kr/YyhjAb

▶침투부 영상에 자막 달기(감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자 : 장효범 (6호 침투부수호자)
▶2020년 11월 6, 12일 방송분

#침착맨 #전장 #하스스톤",1
367,"침투부 카페 개편하기
▶침착맨의 【리그 오브 레전드】 게임영상 모음: https://goo.gl/bwRV31
▶침착맨&따효니 실버 2차북벌 1편 풀영상 : https://youtu.be/NfCZtA9nIVc

▶침투부 영상에 자막 달기(감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자 : 장효범(6호 침투부수호자)
▶2020년 7월 28일 방송분

#침착맨 #따효니 #켠왕",0
368,"침펄풍의 MT 가서 하면 좋을 게임들
▶침착맨의 【일상재롱 영상】 모음: https://goo.gl/OJ4Uoa

▶침투부 영상에 자막 달기 (감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자: 김태완 (2호 침투부수호자)
▶2020년 5월 29일 방송분

#침착맨 #주호민 #김풍",1
369,"쥐! 쥐!
▶침착맨의 【하스스톤/전장】 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZAByJnTvXpnI-WMc7HsQWL5x&disable_polymer=true

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자: 김태완 (2호 침투부수호자)

#침착맨 #주호민 #하스스톤전장",0
370,"침착맨 노래방 | '여름 안에서' 외 12곡
▶침착맨의 【일상재롱 영상】 모음: https://goo.gl/OJ4Uoa
▶침착맨의 【2020 AMD 자낳대 시즌1】 참가 영상 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZABXwLCXYjKdun6Ne5wWXbRX

▶침투부 영상에 자막 달기 (감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자: 김태완 (2호 침투부수호자)
▶2020년 7월 20일 방송분

#침착맨 #자낳대 #재넌지원금",1
371,"제1회 전장 으깨기리그
연어로운 강동점
-대왕 연어 초밥: 12,000원
-새우튀김 4EA: 3,500원
-배달료: 없음
-----------------------------------------------
합계: 15,500원


▶침착맨의 【식욕감퇴 다이어트 먹방】 영상 모음: https://goo.gl/eUvjNe

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자:장효범(6호 침투부수호자)
▶2020년 8월 4일 방송분

#침착맨 #먹방 #대왕연어초밥",2
372,"왕쌍 김종수와 함께 하는 침갈량의 실버1 북벌(北伐)
▶침착맨의 【리그 오브 레전드】 게임영상 모음: https://goo.gl/bwRV31

▶침투부 영상에 자막 달기(감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자 : 김태완(2호 침투부수호자)
▶2020년 8월 14일 방송분

#침착맨 #재넌지원금 #리그오브레전드",0
